scenario,seed,gap_s,config_hash,derived_input_sha256,reconciliation_outcome,pre_gap_final_id,post_gap_final_id,post_gap_majority_target,number_of_segments,number_of_gtm_candidates,number_of_gtm_assignments,number_of_reconciliations,number_of_reconstructed_epochs,recon_num_samples,recon_mean_position_error_m,recon_max_position_error_m
gap_horizon_1uav_maneuver,5001,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ff918ebea2dc1620a5f1199a9c228a8238acea187da001f8ded661adb6770285,NO_RECONCILIATION,10,2,uav_1,21,441,16,16,169,10,8.587750246291739,11.500258016270793
gap_horizon_1uav_maneuver,5001,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b82bf7b1ebb77b0fb7d3219633d1a1f3904c965d8e21c6cafbaa8673a7ecbbf5,NO_RECONCILIATION,10,2,uav_1,21,441,16,16,170,11,4.644504560338015,7.906678773766636
gap_horizon_1uav_maneuver,5001,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8c15e7282c7faf2322f263a868c53442b4a3fd10f257547069dca5ba9276bbf0,CORRECT_RECONCILIATION,0,0,uav_1,19,361,14,14,131,12,2.7011083229814297,3.3275161760622427
gap_horizon_1uav_maneuver,5001,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0ee109bf2a78cfe6fec8eaf8d4277e3b5e579382607cb682e7a99c0083ff4b1b,NO_RECONCILIATION,1,0,uav_1,18,324,13,13,132,,,
gap_horizon_1uav_maneuver,5001,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,73fa697034c3ca23a5c78742798a1a3daaf1ec750dbefb990da6669709239c5b,CORRECT_RECONCILIATION,1,1,uav_1,18,324,13,13,128,14,2.0510682636227844,3.3148494567096476
gap_horizon_1uav_maneuver,5001,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b6ad743b6f3b3186c9f903f78b607d7ab6157e7f873ad0bf86bf9975c6d7adda,NO_RECONCILIATION,1,0,uav_1,18,324,13,13,132,,,
gap_horizon_1uav_maneuver,5001,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8901f1740a606008926738b29d86987ce3e745c47af22063700b1305841dbcd0,NO_RECONCILIATION,1,0,uav_1,18,324,13,13,132,,,
gap_horizon_1uav_maneuver,5001,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d2537f84f66353c4d86a2b71cba378df4ea2cd26fc51c1d031e8bd7e42463abf,NO_RECONCILIATION,1,0,uav_1,18,324,13,13,132,,,
gap_horizon_1uav_maneuver,5001,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,9216f0d60790e5c1c6601aecccfedde306e88444f5abe66c4bd71725c2894acb,NO_RECONCILIATION,1,0,uav_1,18,324,13,13,132,,,
gap_horizon_1uav_maneuver,5001,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d5986918a07caab3e81cc8557291eed320ace312ac352331fb8bd8b346833f51,CORRECT_RECONCILIATION,0,0,uav_1,18,324,13,13,133,19,2.352097385702415,3.3555063807273764
gap_horizon_1uav_maneuver,5001,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b2fa1973793e4f1affa23efe09cc5300b66653caa4e60fb349c0b2a762c55289,NO_RECONCILIATION,10,0,uav_1,24,576,20,20,195,1,5.537609304990779,5.537609304990779
gap_horizon_1uav_maneuver,5001,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2eb46bbb94776d4fd9d34e6deabb2ddb75e9c3825ab38939fc71008f422ca422,NO_RECONCILIATION,0,11,uav_1,17,289,11,11,111,,,
gap_horizon_1uav_maneuver,5001,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,288ddc89d82d164d247f7821227f6a8bce77b41bcc8918470bab06c653454155,NO_RECONCILIATION,0,11,uav_1,17,289,11,11,111,,,
gap_horizon_1uav_maneuver,5001,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,58d957b2acc341a8b3f017e9052c2d65629aba9100100d242b8e05a1a5a4ac74,NO_RECONCILIATION,0,11,uav_1,17,289,11,11,111,,,
gap_horizon_1uav_maneuver,5001,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,69143f2d92eadf0ca3d98dc97daa3a4347692b45c20bc38362f30949422c2615,NO_RECONCILIATION,0,10,uav_1,16,256,10,10,91,,,
gap_horizon_1uav_maneuver,5001,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,471eac87b9bb81203419acd17b5427645a8ef2d57344d36d4a2b6336ef627ea3,NO_RECONCILIATION,0,10,uav_1,16,256,10,10,91,,,
gap_horizon_1uav_maneuver,5001,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1bc8a15cf33b8e6760afbd792decad1038297939ec40b5c64147f3badccc26d1,CORRECT_RECONCILIATION,1,1,uav_1,24,576,20,20,193,2,3.1061209846888613,3.1556058135827136
gap_horizon_1uav_maneuver,5001,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1288954363dda5d5b16364ba8ded42b5ed2d941bddddcf7de138254cc8291f8d,CORRECT_RECONCILIATION,10,10,uav_1,23,529,19,19,190,3,2.3664241219742976,3.155499282570928
gap_horizon_1uav_maneuver,5001,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0136579caf6d3c3ec45fad5a6d117ceaa77ff746898ac12a467d1236f846277a,CORRECT_RECONCILIATION,10,10,uav_1,23,529,18,18,169,4,3.1751084579073106,3.292795488546256
gap_horizon_1uav_maneuver,5001,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,bbd42df18282319485c35f63d1779fea6a35d55872741ba34609577fe48a546b,CORRECT_RECONCILIATION,10,10,uav_1,22,484,17,17,164,5,3.0227448633076555,3.220116264829168
gap_horizon_1uav_maneuver,5001,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4f15ddbfedfd65963c835ee5c43d0c0f65ac21ed2a7bb200c61659d918b79bb8,NO_RECONCILIATION,10,2,uav_1,22,484,17,17,168,6,4.239719924881618,7.322236785779758
gap_horizon_1uav_maneuver,5001,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,467764744843a298593315f6c69e20db3a278cd324da65535ee457ffcea8936f,NO_RECONCILIATION,10,2,uav_1,22,484,17,17,169,7,5.637203847165826,8.398399858321959
gap_horizon_1uav_maneuver,5001,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,12113a00bc58e8eeac0a841792b76d8122acdd50e513b6a733a760cf279c7a85,NO_RECONCILIATION,10,2,uav_1,22,484,17,17,170,8,4.134658152425436,7.440693298114958
gap_horizon_1uav_maneuver,5001,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,824a2943eafc19553a18855de74c818959f52b66b704032af75ff2514bd952b5,NO_RECONCILIATION,10,2,uav_1,21,441,16,16,168,9,5.300334832491845,8.787802553404283
gap_horizon_1uav_maneuver,5002,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4c3ac5ca3e9d158d8ca2bd4906a15806baf563343cddf85e0b568f4c0c1934e1,NO_RECONCILIATION,4,10,uav_1,24,576,17,17,172,,,
gap_horizon_1uav_maneuver,5002,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,843c8f22058193ad458748a1a5ced69763a7ad40608ff581cd0bc7ffbf7c44ab,NO_RECONCILIATION,4,10,uav_1,24,576,17,17,171,11,4.02928362937559,7.18870752623768
gap_horizon_1uav_maneuver,5002,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,49d781cf4c5c626965c9917916063dd243e52a7b0697c8dfb4b82dfa00ada800,NO_RECONCILIATION,4,10,uav_1,24,576,17,17,172,12,5.3756491067209815,7.7126265903841125
gap_horizon_1uav_maneuver,5002,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,960862023e47e9d9ac518eb2fe8da5bf2f0e6bcf0b35180f76bec552bf144be7,CORRECT_RECONCILIATION,0,0,uav_1,22,484,15,15,163,13,2.063065748461042,2.7195054082397125
gap_horizon_1uav_maneuver,5002,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,5e9d4d52879dec19c92fc6edc58e05ef271bc4ddb7ff023836494b537caa7262,CORRECT_RECONCILIATION,0,0,uav_1,22,484,15,15,164,14,2.8319317442215213,3.3465770764453153
gap_horizon_1uav_maneuver,5002,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,73f2168476db38db2a9a3773977dd3e729af9b16d0e9eb806a06e189ca394a84,CORRECT_RECONCILIATION,0,0,uav_1,22,484,15,15,165,15,3.622375412196928,4.3835235791225795
gap_horizon_1uav_maneuver,5002,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c52f3bf7bc1fa0227a8cbcecd1738d201d49e26b4996929c8144fe328baf3e36,CORRECT_RECONCILIATION,0,0,uav_1,22,484,15,15,166,16,2.9265986015554364,3.445316186423412
gap_horizon_1uav_maneuver,5002,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,748cdaa7c2db58914aa4ac34434282a3727dff281146ca0153f7efc16a2292f0,CORRECT_RECONCILIATION,0,0,uav_1,22,484,15,15,167,17,2.141080006061009,3.296132276450259
gap_horizon_1uav_maneuver,5002,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,39a3a80c036208a5b5a35b8bf67f869d180909d66fab77198a0c6095ba4530a4,CORRECT_RECONCILIATION,0,0,uav_1,21,441,13,13,125,18,3.1709029601158267,4.149467378585338
gap_horizon_1uav_maneuver,5002,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,df970365c11830115724b19d7f11e1916c37af7fecdaa523e46f4e2fd0526f3e,CORRECT_RECONCILIATION,0,0,uav_1,21,441,13,13,126,19,3.540876198490669,4.389790849863768
gap_horizon_1uav_maneuver,5002,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,dc719d16a8e2c099dd7caac714232a8dc61546e8c35defb7568d8d5e83b60997,NO_RECONCILIATION,0,4,uav_1,27,729,20,20,169,,,
gap_horizon_1uav_maneuver,5002,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0b13f19000dc3154d98d76693967003beeccfa1330fa9f014a9f190ccb5825ad,NO_RECONCILIATION,0,15,uav_1,21,441,12,12,107,,,
gap_horizon_1uav_maneuver,5002,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4cb9f6897f1d93a1c39378441cba494bc84dc92df4ec8b08e4e0f198ac7eff32,NO_RECONCILIATION,0,15,uav_1,21,441,12,12,107,,,
gap_horizon_1uav_maneuver,5002,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,db2d138948f37c747a55890991133bb3c919d240a8818a2acf540dfc9c3fd047,NO_RECONCILIATION,0,15,uav_1,21,441,12,12,107,,,
gap_horizon_1uav_maneuver,5002,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,235c6f2e820f0cd66719d762cdc989e2f55ead347c3f9c4dbb7de47b82f0ef84,NO_RECONCILIATION,0,15,uav_1,21,441,12,12,107,,,
gap_horizon_1uav_maneuver,5002,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3cf1b5eaf6a597e10cb8f4b23894fb5bab724ddd1f0022826d5761eae9adf85f,NO_RECONCILIATION,0,14,uav_1,20,400,11,11,97,,,
gap_horizon_1uav_maneuver,5002,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b0a26b5d85ab3b8f3853601244d4c30df8b922d5fe660b8e6bacea444cedd889,NO_RECONCILIATION,0,4,uav_1,27,729,20,20,169,,,
gap_horizon_1uav_maneuver,5002,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3efa4c0be36b20ff6266f6a701db3e6c52d8e882cd1a7fdefa3a75e26147f554,NO_RECONCILIATION,0,4,uav_1,27,729,20,20,169,,,
gap_horizon_1uav_maneuver,5002,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d1d0f3a32682957e6164a183956794005da5523141f3b16de3784fcf459f00f3,CORRECT_RECONCILIATION,0,0,uav_1,27,729,20,20,169,4,1.7828909162164022,2.2561905712281183
gap_horizon_1uav_maneuver,5002,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ef2910fd84cd7507f8b64bc5db73a2a7d23df1028df969091a0c78aa18967735,CORRECT_RECONCILIATION,0,0,uav_1,27,729,20,20,170,5,1.9571876294929929,2.2562536600307626
gap_horizon_1uav_maneuver,5002,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ed542067396501f51c7899d1ad01cd3ad2bc59aef686758ddbad061f0e1b072c,NO_RECONCILIATION,10,4,uav_1,27,729,20,20,170,,,
gap_horizon_1uav_maneuver,5002,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,edcb78fb6632eefea890b99731650bb1f2cccc3801c4f3507285134aed1f699a,NO_RECONCILIATION,4,10,uav_1,26,676,19,19,171,,,
gap_horizon_1uav_maneuver,5002,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2283174f2f4f9b4b5fc3c25d36711de49883d915ecfee02dd78466a21738c047,NO_RECONCILIATION,4,10,uav_1,25,625,18,18,167,8,4.757334956810977,6.848690862036806
gap_horizon_1uav_maneuver,5002,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,22a40dcc4891c50e6e2fda88b376bb5298e30b0cb1e1d0536030881cc68dbd3b,CORRECT_RECONCILIATION,4,4,uav_1,25,625,18,18,168,9,2.339069779290506,3.6038928046955316
gap_horizon_1uav_maneuver,5003,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ce56b2bbf1407449e36c7d320d7a49867c1481d5bcbc554054ae4228b6804d81,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,152,10,7.712058640074619,11.919069620643674
gap_horizon_1uav_maneuver,5003,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d93f8a0612f6f9fd3b80f09d415e9f84f9910b172718e6b03652d25c1f6631da,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,153,11,4.811660496163884,10.454686395970379
gap_horizon_1uav_maneuver,5003,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4a637b5d5fc988c1861c7fbe0bab92c0be7396f1f29bcf101a13ae5ae51053a8,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,154,12,7.292299580655116,11.696086101213364
gap_horizon_1uav_maneuver,5003,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6720ac4797ec7291f8e131f3d1c9cf7897cb3ce975c2f970e4d89f4a202ae2fd,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,150,13,5.3504136639188,6.021909579699989
gap_horizon_1uav_maneuver,5003,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0e0d33cf816f08ecbbed7689d5470bd44347f647e15d9fac242789b4398ea05f,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,156,14,7.820574282879799,12.828164893798183
gap_horizon_1uav_maneuver,5003,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,29e4b9b5d1ffd2166c0dcd7db039958b58686ff96e162f0a8b69ba98e6cad07e,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,152,15,3.805455526434298,6.0287232760579075
gap_horizon_1uav_maneuver,5003,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,64675bf3e664ad20d0a3c297ff9a222ad7faa2c6c700549cf65aa1cd2bdab8ac,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,153,16,3.1111745826993227,6.004910711521647
gap_horizon_1uav_maneuver,5003,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f7eb2e7cc2db6271a3b15637105bfd2ed46071e583e285320af8101f4f4b63ba,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,154,17,4.450972662279208,5.998580428397906
gap_horizon_1uav_maneuver,5003,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c15e52b19ced1ae9bf8effef820004c91c8641653b04bd981cf1fbc94cd64128,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,155,18,5.07368463562405,6.17999569092467
gap_horizon_1uav_maneuver,5003,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,defb9d6487ddf37b0832c79f5bcdbaf06a1f96ca527acb324c21459597db04a4,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,156,19,7.649911366516938,9.01276099321147
gap_horizon_1uav_maneuver,5003,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d87757ce140af83e2daa08aa20d921db92938fb2fc78a24036ab26e4878388fe,CORRECT_RECONCILIATION,13,13,uav_1,22,484,15,15,146,1,2.458956879717712,2.458956879717712
gap_horizon_1uav_maneuver,5003,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ec6ef6c7824a317064e9943087822437339e52471bc7bc4669b4180a6a1a8d48,NO_RECONCILIATION,0,11,uav_1,19,361,10,10,118,,,
gap_horizon_1uav_maneuver,5003,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1138559e00a975ee0a9c0b7f101afff9af9e5a848d816b6a257c5b1cb5d474b9,NO_RECONCILIATION,3,10,uav_1,18,324,9,9,101,,,
gap_horizon_1uav_maneuver,5003,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,9783cd6d7150866d43f6dd0b96aa60a6b43005201dcbabbc260bdf795198b586,NO_RECONCILIATION,3,10,uav_1,18,324,9,9,101,,,
gap_horizon_1uav_maneuver,5003,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,53d3e2940859eee8d63319d66a3cd13fa18b84815199ce82575bfb4efce6bc8e,NO_RECONCILIATION,3,10,uav_1,18,324,9,9,101,,,
gap_horizon_1uav_maneuver,5003,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,84b9172a10905c6cb2ab1e45e889aef0b15a13e9143965149239c363b214f3cf,NO_RECONCILIATION,3,10,uav_1,18,324,9,9,101,,,
gap_horizon_1uav_maneuver,5003,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,19caafaf684efaf18fa01b48668b44bf5951723c8d9d37b6bfe9f2596028c9f4,NO_RECONCILIATION,13,3,uav_1,22,484,15,15,164,2,3.919121068453026,4.0695685944185405
gap_horizon_1uav_maneuver,5003,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ae55fb842af3c7cb05f662f8927050b21fc2294004f9eb098c5cc0bc918d5f26,CORRECT_RECONCILIATION,13,13,uav_1,22,484,15,15,148,3,2.0526122114103185,2.4607583174355634
gap_horizon_1uav_maneuver,5003,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0d61278f6532c9e9d6a2ddad9f693b39bf4fa4ab8f4587b73d2f65e832b436d5,CORRECT_RECONCILIATION,12,12,uav_1,21,441,14,14,152,4,2.1462599542673217,2.4607263958591887
gap_horizon_1uav_maneuver,5003,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6e8a3d5e989b9fe1b1d183e343d4a34d9f23f2bffe1cf07a58e657228a56bc07,NO_RECONCILIATION,12,3,uav_1,21,441,14,14,152,5,5.235536168560879,5.866222417412307
gap_horizon_1uav_maneuver,5003,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3373a3d5e05cf3814d179e13e257682c1a130af6a7292f1f0c2f58af94107032,CORRECT_RECONCILIATION,0,0,uav_1,21,441,14,14,154,6,2.317299460365331,2.4607805328358863
gap_horizon_1uav_maneuver,5003,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f6f9a7d7f4e364881ab05d9776b63d21b205eeba4e36db4d64fc083d2720d281,NO_RECONCILIATION,0,12,uav_1,20,400,13,13,149,7,5.98404678235129,9.632210524640001
gap_horizon_1uav_maneuver,5003,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e26e31ea4305b0af87623318ab07fd5e4f435be97e4302d082743ba21412d7f0,NO_RECONCILIATION,0,12,uav_1,20,400,13,13,150,8,6.692704944900479,10.589800945214524
gap_horizon_1uav_maneuver,5003,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3b2f93383d59a14e4f28801e573ab881c239a2c715d73bc57cefa2102c03f1cd,NO_RECONCILIATION,0,3,uav_1,19,361,12,12,146,9,5.210019132380729,6.046133247963724
gap_horizon_1uav_maneuver,5004,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,50024410f4299530a3082c473bae4c1f8cf954e9121f2d632ce077fd1c0d1013,NO_RECONCILIATION,0,2,uav_1,21,441,17,17,171,10,2.8234907380833514,4.761215815736571
gap_horizon_1uav_maneuver,5004,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b334c036967628c108a3f40a4255ad298e2ec53ab4de3d9fb39a508ca70d44d9,NO_RECONCILIATION,1,2,uav_1,20,400,16,16,141,11,4.2198986466446575,5.12447264101764
gap_horizon_1uav_maneuver,5004,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,531981c508bbc25a107323e7713a93a17ceec7f8d715d8f085e623ab6cb6db39,NO_RECONCILIATION,1,2,uav_1,20,400,16,16,142,12,4.581645511971995,5.42301719707968
gap_horizon_1uav_maneuver,5004,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,fc4b66b611f2ccce4c22dec232907c5db10c2323eca1d1da25f0c200f5a23612,NO_RECONCILIATION,1,2,uav_1,20,400,16,16,143,13,3.321558171076387,5.058801632512603
gap_horizon_1uav_maneuver,5004,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,73f4585c042309ebcdc30c4065d7f8bee5df99194f692f7ed39011b9c022a8f8,NO_RECONCILIATION,1,2,uav_1,20,400,16,16,144,14,4.014009626404604,5.281222476142766
gap_horizon_1uav_maneuver,5004,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8e3826b811c6a6953042d453084b5c58423c6f0b9b6b309abed2d5be27449e54,NO_RECONCILIATION,1,2,uav_1,20,400,16,16,145,15,2.962661547850471,5.22434272152284
gap_horizon_1uav_maneuver,5004,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,cf1ae99cd1f4ca70f848d82487e07ca1396599dd6be44d967d38752283ec53b3,NO_RECONCILIATION,1,2,uav_1,20,400,16,16,146,16,4.770401318891398,5.429360801876128
gap_horizon_1uav_maneuver,5004,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,747b291722f39a49e4541dcce838a3b628e1a0b88dae0ea40cb910d06a030b9e,NO_RECONCILIATION,1,2,uav_1,20,400,16,16,147,17,3.2332522351638224,5.1945682406828295
gap_horizon_1uav_maneuver,5004,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,658ed93cdb70ac599373c22f81c10a9a81bf024501496d0e2e0e12f0ebca5690,CORRECT_RECONCILIATION,1,1,uav_1,20,400,15,15,128,18,2.84896568218767,3.736913745070667
gap_horizon_1uav_maneuver,5004,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,06f00069a39e0a2e79b69e65268bda380d651a5075bff07e0d2808e92c2b0c38,CORRECT_RECONCILIATION,1,1,uav_1,20,400,15,15,129,19,2.23240177173104,3.67394902829831
gap_horizon_1uav_maneuver,5004,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d55371595ae27ae919ea0192b0300b73b34c03f3c31a54d13c7932d03088be57,CORRECT_RECONCILIATION,2,2,uav_1,22,484,18,18,159,1,3.4522502879253683,3.4522502879253683
gap_horizon_1uav_maneuver,5004,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,5e3114b46c68826032bf829fe4683a7b94d34449cebb8b39d20f4cc60a4c069e,NO_RECONCILIATION,2,14,uav_1,19,361,13,13,107,,,
gap_horizon_1uav_maneuver,5004,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e3317a85a612e066239bde6cb8fba53f956f028aea8c907bcc3e4988c833c556,NO_RECONCILIATION,2,14,uav_1,19,361,13,13,107,,,
gap_horizon_1uav_maneuver,5004,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,86a8b8cbdc5239cf8911eacde59b5296e6f5c7be3bd2dc61a068a60ae68fdc59,NO_RECONCILIATION,2,14,uav_1,19,361,13,13,107,,,
gap_horizon_1uav_maneuver,5004,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,de677e70e658303b85dd3c0d0e9fd0267775125d16bba5d055e37ba5717fc160,NO_RECONCILIATION,1,13,uav_1,18,324,12,12,100,,,
gap_horizon_1uav_maneuver,5004,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2f9c6303ecb94327e4e43e4e8590858275502a56d24458139a13b87e094dc532,NO_RECONCILIATION,1,13,uav_1,18,324,12,12,100,,,
gap_horizon_1uav_maneuver,5004,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,161c004236da10ba23f35f4d8f5dc763667bc90d2675a342fba3f28a5a2b13bc,NO_RECONCILIATION,2,1,uav_1,22,484,18,18,160,2,4.142752861372387,4.482591407939159
